construct,filename,split,n_instances,n_voxels,shape,img_path,mask_path,vpi
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample2_1_2.tif,train,48,3226,51x296x164,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_2_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_2_masks.tif,67.20833333333333
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample2_1_3.tif,train,21,3429,51x196x170,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_3_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_3_masks.tif,163.28571428571428
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample2_1_4.tif,train,16,1684,24x156x254,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_4_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_4_masks.tif,105.25
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample2_1_5.tif,train,6,1115,51x198x223,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_5_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample2_1_5_masks.tif,185.83333333333334
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample3_1_1.tif,train,6,1241,48x190x178,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_1_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_1_masks.tif,206.83333333333334
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample3_1_2.tif,train,12,1048,48x324x161,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_2_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_2_masks.tif,87.33333333333333
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample3_1_3.tif,train,4,585,48x147x144,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_3_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample3_1_3_masks.tif,146.25
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_1_1.tif,train,65,9395,45x208x262,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_1_masks.tif,144.53846153846155
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_1_2.tif,train,150,12165,45x284x278,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_2_masks.tif,81.1
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_1_3.tif,train,697,38434,45x291x249,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_3_masks.tif,55.14203730272597
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_1_4.tif,train,497,15407,31x141x197,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_1_4_masks.tif,31.0
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_2_2.tif,train,43,9785,47x195x144,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_2_masks.tif,227.5581395348837
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_2_3.tif,val,42,3541,47x196x214,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_3_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_3_masks.tif,84.30952380952381
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_2_5.tif,train,39,8647,47x148x192,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_5_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_5_masks.tif,221.71794871794873
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_1.tif,val,727,35352,47x346x314,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_1_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_1_masks.tif,48.627235213204955
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_2.tif,train,123,12353,47x186x224,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_2_masks.tif,100.4308943089431
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_3.tif,train,546,35071,47x286x318,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_3_masks.tif,64.23260073260073
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_4.tif,train,51,6861,30x168x214,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_4_masks.tif,134.52941176470588
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_5.tif,val,174,13694,47x190x210,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_5_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_5_masks.tif,78.70114942528735
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_6.tif,train,314,31328,47x276x232,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_6_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_6_masks.tif,99.77070063694268
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_1.tif,val,327,13198,31x181x344,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_1_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_1_masks.tif,40.36085626911315
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_2.tif,val,288,17446,51x120x168,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_2_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_2_masks.tif,60.576388888888886
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_3.tif,train,92,10176,51x241x209,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_3_masks.tif,110.6086956521739
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_3_1.tif,train,336,17294,47x184x188,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_1_masks.tif,51.470238095238095
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_3_3.tif,train,56,5173,47x184x176,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_3_masks.tif,92.375
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_4_1.tif,train,317,26295,30x261x210,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_1_masks.tif,82.94952681388013
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_4_2.tif,val,122,9774,50x202x222,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_2_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_2_masks.tif,80.11475409836065
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_1.tif,train,179,11444,43x276x314,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_1_masks.tif,63.93296089385475
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_2.tif,train,434,18280,43x186x264,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_2_masks.tif,42.11981566820276
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_3.tif,train,48,2944,43x162x166,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_3_masks.tif,61.333333333333336
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1.tif,train,56,8691,54x142x150,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1_masks.tif,155.19642857142858
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2.tif,train,38,4073,54x147x116,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2_masks.tif,107.1842105263158
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_2.tif,train,610,26102,54x276x258,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_2_masks.tif,42.79016393442623
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_1.tif,train,383,20488,47x150x156,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_1_masks.tif,53.4934725848564
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_2.tif,train,223,18596,47x180x233,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_2_masks.tif,83.39013452914799
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_3.tif,train,40,4751,47x153x163,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_3_masks.tif,118.775
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_4.tif,train,42,4568,30x187x230,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_4_masks.tif,108.76190476190476
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_1.tif,train,615,26690,42x190x210,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_1_masks.tif,43.39837398373984
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_3.tif,train,479,29197,42x244x298,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_3_masks.tif,60.954070981210855
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_4.tif,train,595,33290,42x241x298,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_4_masks.tif,55.94957983193277
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1.tif,val,7,3024,54x288x156,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1_masks.tif,432.0
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3.tif,train,27,5726,54x219x327,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3_masks.tif,212.07407407407408
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4.tif,train,24,5118,54x207x135,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4_masks.tif,213.25
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5.tif,train,71,15323,57x159x291,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5_masks.tif,215.81690140845072
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6.tif,train,192,28044,57x233x235,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6_masks.tif,146.0625
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7.tif,train,24,12802,57x154x124,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7_masks.tif,533.4166666666666
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8.tif,train,19,7921,57x126x106,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8_masks.tif,416.89473684210526
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9.tif,val,21,12241,51x210x266,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9_masks.tif,582.9047619047619
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11.tif,train,50,7117,51x230x209,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11_masks.tif,142.34
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14.tif,train,75,18053,51x153x471,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14_masks.tif,240.70666666666668
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15.tif,train,22,4204,51x207x294,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15_masks.tif,191.0909090909091
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19.tif,train,14,3628,51x247x349,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19_masks.tif,259.14285714285717
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20.tif,train,29,7512,51x264x242,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20_masks.tif,259.0344827586207
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21.tif,train,16,1971,47x156x150,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21_masks.tif,123.1875
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22.tif,val,26,7259,47x267x156,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22_masks.tif,279.1923076923077
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23.tif,train,15,1401,47x228x201,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23_masks.tif,93.4
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1.tif,train,165,133660,84x438x513,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1_masks.tif,810.060606060606
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2.tif,train,248,95846,84x405x426,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2_masks.tif,386.4758064516129
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3.tif,train,537,91746,84x288x417,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3_masks.tif,170.84916201117318
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4.tif,train,320,94076,84x207x327,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4_masks.tif,293.9875
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1.tif,val,55,37270,99x255x264,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1_masks.tif,677.6363636363636
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2.tif,train,232,45765,99x201x243,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2_masks.tif,197.26293103448276
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3.tif,train,256,206984,99x324x417,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3_masks.tif,808.53125
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5.tif,val,402,52089,99x273x240,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5_masks.tif,129.57462686567163
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1.tif,val,150,49568,86x243x258,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1_masks.tif,330.4533333333333
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2.tif,train,161,55007,86x222x255,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2_masks.tif,341.6583850931677
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1.tif,train,365,132616,81x288x258,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1_masks.tif,363.3315068493151
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2.tif,val,248,74187,81x318x261,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2_masks.tif,299.14112903225805
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3.tif,train,383,105370,81x387x276,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3_masks.tif,275.11749347258484
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2.tif,train,382,136735,95x264x228,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2_masks.tif,357.9450261780105
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3.tif,train,574,64799,95x372x285,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3_masks.tif,112.89024390243902
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1.tif,train,364,92312,104x267x276,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1_masks.tif,253.6043956043956
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2.tif,val,885,195074,104x675x492,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2_masks.tif,220.4225988700565
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1.tif,train,435,170099,103x459x423,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1_masks.tif,391.03218390804597
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2.tif,train,559,76310,103x264x294,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2_masks.tif,136.51162790697674
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5.tif,train,471,142427,103x258x264,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5_masks.tif,302.3927813163482
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6.tif,train,296,70561,103x336x243,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6_masks.tif,238.38175675675674
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells.tif,train,598,89872,102x470x549,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells_masks.tif,150.2876254180602
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2.tif,train,568,70812,98x258x273,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2_masks.tif,124.66901408450704
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4.tif,train,487,75704,98x231x234,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4_masks.tif,155.44969199178644
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1.tif,train,455,101587,89x264x297,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1_masks.tif,223.26813186813186
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2.tif,train,66,16171,89x237x237,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2_masks.tif,245.0151515151515
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3.tif,train,41,5914,89x417x300,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3_masks.tif,144.2439024390244
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4.tif,train,247,75944,89x403x364,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4_masks.tif,307.4655870445344
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5.tif,val,7,4977,89x202x140,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5_masks.tif,711.0
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7.tif,train,157,53596,89x245x281,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7_masks.tif,341.37579617834393
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1.tif,train,581,156427,94x510x633,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1_masks.tif,269.23752151463
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2.tif,train,957,315794,94x687x522,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2_masks.tif,329.98328108672933
